UUID,17_OpenEnd,17_A,17_A1,17_A2,17_A3,17_A4,17_A5,17_A6,17_A7,17_A8,17_A9,17_B,17_C,17_D
9745170d-d900-4169-a586-b50e854dcf83,"Economic protection, human rights protection, peace protection ",1,,1,1,,1,,,,,,,
978405c5-b0f9-4173-8291-29a4bf07f8a9,"Financially and spiritually, we can stand on our own two feet and defend our rights ",,,,,,,,,,,1,,
98870d83-c329-4143-bb88-405deac95552,"First, the international community should deliver its aid to Afghanistan through neutral NGOs that will not reach the Taliban government, and second, it should assist and cooperate with the National Authority Front to save Afghanistan from this misfortune. ",1,,1,1,,,1,,,,,,
998bfaf1-f8bd-45c4-82dc-6ebe2ba3baea,Fight the Taliban ,1,,,,,,1,,,,,,
998c525c-220e-46ae-8e7a-6ddbce947524,The international community can be a good player in advancing projects Assisting Afghanistan Cash donations from all donors to Afghanistan and a good watchdog ,1,,1,,,,,,,,,,
9c546b09-729f-4304-9a1f-c5258f71de42,Support and recognize the Taliban government and provide any assistance to suppress ISIL and the armed opposition ,1,,,,,,1,,1,,,,
9c6c7189-c47f-48ff-8fbd-bb0bf1880769,International aid ,1,,1,,,,,,,,,,
9c82def6-8ddf-4a1f-8274-3819c113ed90,cash ,1,,1,,,,,,,,,,
9cde109d-0814-4d54-9c72-1691efe040c7,The international community must provide financial support ,1,,1,,,,,,,,,,
9def6792-46fc-476d-9bf7-bae2f450bdad,Forming an inclusive government or fleeing freedom-loving Afghans zerohamidmahzon ,1,1,,,1,,,,,,,,
9f1d00bf-f62b-4cff-97d7-708217423753,Be active in the community ,1,,,,,,,,,,,,
9fe698f5-92fc-4983-b079-ad4d52645347,"Emergency assistance, academic support, cash assistance, and over time financial support and job creation ",1,,1,,,,,,,,,,
a01c64b5-f9e5-49b6-b4a7-580cf7e578a8,The international community wants Monge to leave his country to live more comfortably ,,,,,,,,,,,,,1
a21aff0b-88ac-485f-9feb-69633386b213,"In the framework of humanitarian support, financial and moral support for the media and freedom of expression, financial support for internally and internationally displaced persons and support for women, children and poor families. ",1,1,1,,,1,,,,,,,
a2844aa8-ebe8-4f10-b965-c6af283ab238,We call Afghan women cousins ,,,,,,,,,,,,,1
a5eb188b-0794-40b9-9972-82f47a4b84cd,"Political engagement with the Taliban, lifting sanctions and investing in Afghanistan. ",1,,1,,,,,,1,,,,
a6717a76-4d52-41c6-b746-2a7b7e5df61f,"No one in Afghanistan is committed to its soil and the country is not allowed to cultivate the land from the international community to help us and get rid of this soil. We want humanity, we need education, we want peace. ",1,,1,1,,,,,,,,,
a672d3ea-ebab-4b02-a3c6-1efae34f0b79,Formalities and humanitarian assistance ,1,,1,,,,,,,,,,
a6c9e1c1-9d82-4c4e-847d-f2d4a5c5f056,"Cash grants, food, provision of health services, education, funding for rural and urban development projects ",1,,1,,,1,,,,,,,
a86b9cf5-e2b7-488c-947a-49912cedf622,Financial and human support is needed for Afghans today. ,1,,1,,,1,,,,,,,
a86ea33e-adfa-44c4-8536-65ab2ace6862,Financial support ,1,,1,,,,,,,,,,
a9772e12-2f18-445e-803e-b5cac29eafba,economic ,1,,1,,,,,,,,,,
aa6df5a6-b37c-4c68-a62a-a4ab128e0a85,Give more humanitarian aid to this country ,1,,1,,,,,,,,,,
ab7b355a-c5a3-4a35-880b-50731c12247b,Financial support ,1,,1,,,,,,,,,,
ad746026-84e4-4c85-a38d-d31b65727dc7,Economic assistance. ,1,,1,,,,,,,,,,
ad84fbc3-e514-450a-8348-677594a4ee79,"In the current situation, economic support for the people of Afghanistan is very important. Without financial aid falling into the hands of the current government, the international community should try to provide direct assistance to the people and make the financial aid process more transparent. Most of the places that are far away do not have basic medical equipment and this is very annoying for people ",1,,1,,,,,,,,,,
af0d1207-2bdd-43b9-bb6e-567832893b25,The current government's recognition of the Islamic Emirate unconditionally is in the best interests of the Afghan people. ,1,,,,,,,,1,,,,
afe659cc-f870-4cb0-8ef9-22984c347524,"In any society, the basic priority for the improvement and welfare of the people is the economy of that society. Unfortunately, in our country, greed, looting, theft are the direct and neutral support without any government or government institutions, forming a neutral team by the international community to survey or examine the situation of the people among the people. The best way is to be aware of the current situation of the people. ",1,,1,,,,,,,,,,
b12c31af-461c-405f-a33f-6a3d877caf5d,"Well, I do not know what my future will be. I am against the war, because I do not see the image of Afghanistan in my favor. Afghanistan is a people-like country. Develop the youth of Afghanistan and be their partner ",1,,1,1,,1,,,,,,1,
b19b5c6e-e8bb-43b4-a8de-f3c427dce952,Economic support Resumption of development projects and women's projects and cooperation with the factory to create jobs Half of the Afghan people are currently unemployed ,1,,1,,,,,,,,,,
b3115ccb-d4a2-47d9-ae5f-11baa667cff0,"At the moment, the only way to settle down is for people like me, who used to be an intelligence officer ",,,,,,,,,,,,,1
b35adf43-d8b6-4ea2-b1e9-09502efc685b,Financial support ,1,,1,,,,,,,,,,
b49cd6d0-f6b2-4eb1-a1e1-477e663f6692,In the field of education. In the field of feeding materials. ,1,,1,,,1,,,,,,,
b4cf19fd-a9ec-437e-86cc-1d8ddab9a22b,"Issuing visas to Afghans in other countries, such as USA, UK and others ... Humanitarian assistance to Afghans. ",1,1,1,,,,,,,,,,
b4e81a71-bd64-447b-8ad9-649077af6480,Educational economic infrastructure ,1,,1,,,,,,,,,,
b58e00a2-daf6-42f0-91f0-b215f189310b,Support peace and work together to reduce poverty ,1,,1,1,,,,,,,,,
b626da28-1520-48d9-ae13-3eae4d06ac25,"Cash and the provision of online businesses in Afghanistan and online accounts such as PayPal, MasterCard, Quebec, Blockchain, Trust, Wallet Banks and so on should be allowed in Afghanistan as most Afghans are familiar with online business and cryptocurrency. Not allowed in Afghanistan should be allowed in Afghanistan ",1,,1,,,,,,,,,,
b7ef23dd-e76b-4f16-a443-7c6c222adb72,The international community has a duty to reach out to the Afghan people as it sees many Afghans dissatisfied with this government and the government must be created for the Afghan people themselves. ,1,,,,1,,,,,,,,
b80bc60a-4db3-48e3-b305-b0488ce610e5,"The international community must force the Taliban not to violate our inalienable rights, give us the right to education and work, and the international community continue to provide humanitarian assistance to reduce poverty, but their condition for recognizing the Taliban is not to violate the inalienable human rights of our people. Be. ",1,,1,,,1,,1,,,,,
b82c962f-9f02-45f7-a8a0-253fc6f6d990,The world must work with our country and our people to prevent an economic crisis and save this country from an economic crisis. ,1,,1,,,,,,,,,,
b9753994-47af-499e-8f66-58e405aee9d3,Peace and the end of the referendum war because of the system of the system. ,1,,,1,,,,,,,,,
ba3a5fe2-dac6-47d4-b80d-e3e76dac66ac,International community should put pressure on current government to ensure everyone gets education and help in improving infrastructure of education system. ,1,,1,,,1,,1,,,,,
bad1bc49-fff0-416a-ad5f-4c23551971d5,Continue humanitarian aid ,1,,1,,,,,,,,,,
badf72c2-9754-47c9-b74c-e19b6323bf8c,"Most importantly, it must form an inclusive government and withdraw food aid and those in danger from the country ",1,1,1,,1,,,,,,,,
baf30d4b-a960-498f-b71e-831d71552769,Humanitarian assistance to Afghanistan ,1,,1,,,,,,,,,,
bb71e0e3-2233-45e5-9b31-964fce96b5e7,Job security task ,1,,1,1,,,,,,,,,
bbf71037-f0e6-41c9-aec8-7bbbcecd0367,"Currently, economic support for Afghans living in Afghanistan is more important than anything else because the Afghan people are in a very bad economic situation. ",1,,1,,,,,,,,,,
bc0a68da-b594-426d-859d-cf4b55c8fd1a,The world must support all Afghans. Thank you ,1,,,,,,,,,,,,
bc8909d9-5321-4403-bbb5-a4bf69efdf47,Financial support and the release of Afghan money and neutrality ,1,,1,,,,,,,,,,
bd5f4744-fe3a-44d8-bd70-983b616da879,Invest in the reconstruction of Afghanistan and the economic infrastructure of Nadr at the request of the people in order to create a favorable environment for the people to work and to improve the economy of the people ,1,,1,,,,,,,,,,
be6a3e68-de98-4c71-b177-3e7e246f273a,Economic assistance ,1,,1,,,,,,,,,,
beafa3b7-1c04-42ad-bc9a-35a20019944a,Recognize our new government so that business can begin in Afghanistan ,1,,,,,,,,1,,,,
beef1202-7f3d-423b-b98d-a6e9f97787e1,Economic and employment assistance for working women with Islamic requirements ,1,,1,,,1,,,,,,,
bf05b2ab-8625-4d65-a990-f0fff4f0e929,"Greetings and Respect ... In my personal opinion, there is a way for us, the international community, to help us, human beings, first and foremost, or to ask us to seek asylum from other countries in order to get us out of Afghanistan. In the future, we will be able to live in a humane and humane environment. Secondly, he will help us in the field of work in Afghanistan so that enlightened and humane people and individuals can get out of the economic crisis and have a positive struggle. To promote the rights of women, children and other human rights in this area ",1,1,1,,,1,,,,,,,
c0b00c3d-0773-43c6-8fde-c84e5db4516d,All we have to do now is to help them get out of the country and train them back to fight the Taliban. ,1,1,,,,,1,,,,,,
c1420636-a998-423c-b56b-32c2538f6bcf,Free Afghanistan's frozen money and recognize Taliban on condition of government inclusion ,1,,1,,1,,,1,1,,,,
c1421a59-bd9c-4b48-9cb4-07983599b0c2,"Our expectation from the international community is to continue to provide economic assistance to the people of Afghanistan and to bring together all parties to the Afghan conflict around one table to resolve their problems and to offer them peace guidance, and to each side. Whoever rejects peace, serious pressure must be put on them. ",1,,1,1,,,,1,,,,,
c159d3b0-f712-4f67-b69f-0dfa0959ea0a,"Strict monitoring and control of the work of the Taliban group and prevention of violence, murder and looting of plunder of poor people's property by the Taliban ",1,,,1,,,,1,,,,,
c28b5da9-44b3-40be-a752-e68276bd40ec,Donations ,1,,1,,,,,,,,,,
c2af818c-5bd2-4325-98e2-fc687ada5c79,Financial support ,1,,1,,,,,,,,,,
c32b3503-b1f7-42e5-83a6-4493c2b0089f,"Accelerate the peace process and establish a comprehensive government that is endorsed by all ethnicities and religions in Afghanistan, not just one group, ethnicity or party, but all Afghans. ",1,,,1,1,,,,,,,,
c3792d97-088c-46b4-acf1-97e5a251dc8a,Financial support is deteriorating as the economic situation worsens ,1,,1,,,,,,,,,,
c3d20cd4-07d3-49c6-987e-7bab194afa0d,Intervene financially as a third country to form an inclusive government and fund our infrastructure projects in the country. Invest in dams for water and agriculture in our country and invest in dams. Our economic sector is on the verge of collapse and Pakistan's intelligence should not be allowed to interfere in the affairs of our country. It will end forever and it will be a fraternal atmosphere for Afghans and a prosperous and prosperous Afghanistan. ,1,,1,,1,,,,,,,,
c4993c76-dcd6-42fa-ae14-bc2ddfa1c632,We want peace ,1,,,1,,,,,,,,,
c527cbe0-0e64-4070-af32-579a69d852b4,Financial ,1,,1,,,,,,,,,,
c6a24dda-4fcf-482f-83d6-e29988ba692b,We want a united Afghanistan ,1,,,1,1,,,,,,,,1
c70924bb-8129-4252-b1aa-ca3dc21e8511,The international community should not have left Afghanistan in this state. ,1,,,,,,1,,,,,,1
c7378947-eda8-4b69-9643-b13c20e8e441,Economic support ,1,,1,,,,,,,,,,
c780c564-6631-4753-99e4-fbb1268a4782,Creating jobs and investing in Afghanistan ,1,,1,,,,,,,,,,
c8e2f0bb-53b0-4fe6-852b-51d3ba26594d,Recognition of the current government of Afghanistan ,1,,,,,,,,1,,,,
c95786e3-7352-4b47-b54a-26693fc7e8d6,Schools are being opened in Afghanistan because the international community is helping and bringing peace ,1,,1,1,,,,,,,,,1
c9d88b5e-67ad-47ab-83c1-046fbb9736cf,"With the formation of a coalition government, the international community must support the Taliban regime ",1,,,,1,,,,1,,,,
c9f99943-3b32-4997-81e9-7814e2a03234,Financial support and pressure on the ruling government ,1,,1,,,,,1,,,,,
ca7f9429-2ad3-4b52-a5e0-6f08ca6270c4,Financial support ,1,,1,,,,,,,,,,
cb1caaaa-0fc4-4858-843f-8c3738183feb,"I think the cases I chose were better, but it is better for them to cooperate with the Taliban and recognize them. ",1,,,,,,,,1,,,,
cbd78e6d-e6d4-49a6-aa3d-ace0f3f4630b,Afghanistan is a poor country. It is also urgent for poor countries to create businesses for the people so that they can support their families. ,1,,1,,,,,,,,,,
cc70d06c-c7d8-4900-ac97-c2bce90d384e,Economic support and support to get a job ,1,,1,,,,,,,,,,
ccdc3a36-1e03-44a2-af73-5a1fad3628b3,Financial and security support ,1,,1,1,,,,,,,,,
cdeb7ab1-4b5f-4462-8d73-b08df61a6f58,Peacekeepers to be deployed in Afghanistan without Western countries to hold neutral elections and give people the right to vote ,1,,,1,1,1,,,,,,,
ce06e33b-9d13-4368-b19e-8ca7d5fa25c1,Make the Taliban respect human rights and support the poor people of Afghanistan ,1,,1,,,1,,1,,,,,
ce3e878b-36d9-48d7-852c-24b4546b8998,All-inclusive government should pave the way for the recognition of Afghanistan and the protection of the rights of all ,1,,,,1,1,,,,,,,
d12af203-d3c1-4da5-b45f-c57a13f5d07f,Repeated pressures for an inclusive government in which all ethnic groups in Afghanistan find themselves ,1,,,,1,,,1,,,,,
d141bfde-e949-419f-9445-6236e2c24dbf,Economic support ,1,,1,,,,,,,,,,
d26c734a-0a7d-4cf0-9926-7effcdbdc968,Funds ,1,,1,,,,,,,,,,
d61418b3-71b9-4c5e-a16a-61750bb8efb3,It should help the Afghans. It would be very good economically ,1,,1,,,,,,,,,,
d6b9d846-f1f1-4dca-a943-58c65d192db6,Support to transfer rational Afghans to European countries ,1,1,,,,,,,,,,,
d7f9eaa8-1af5-4872-b5be-500e87a82221,Bringing jobs for the people to provide security and investment inside Afghanistan ,1,,1,1,,,,,,,,,
d8e9f7db-0fb3-486e-83cb-47b4dc3c6472,Major economic projects to be carried out under the auspices of the international community in Afghanistan. ,1,,1,,,,,,,,,,
d977555b-9400-4d7e-b844-fdfb1f1caab6,"First, release the frozen money, and then provide a bank account to any household in private banks, and then the frozen money can be sent to the needy in a fair way, which in turn improves the people's economy. The country as well as private banks can go into a state of crisis and become a nation again ",1,,1,,,,,,,,,,
d99c3760-bd6a-4afd-b881-c0a683289a73,All-inclusive government ,1,,,,1,,,,,,,,
da7efce4-268e-4c77-bf71-8919711b3c67,Afghans like us must be expelled from Afghanistan ,1,1,,,,,,,,,,,
dae01415-db2b-4b4b-8db9-dd440bb7feff,Financial support should facilitate education for young people in the community ,1,,1,,,1,,,,,,,
db8d8961-0ce9-4ba7-bb76-ea7b0429ba12,Financial support ,1,,1,,,,,,,,,,
dbbbed90-b101-4827-8b85-0d1d2e7df089,Financial support and inherent employment are good and better ,1,,1,,,,,,,,,,
ddc2ebfc-dc48-4c38-a2dc-efdc9ef5d3cc,"The Taliban will not be recognized until they abide by all the laws of the international community, human rights, women's human rights and international law, and until they establish their government in full, and the pressures of the international community are on them. If they still do not agree, they will have to return to Afghanistan again like in 2001 and overthrow the Taliban government.",1,,,,1,1,1,1,,,,,
deea1616-939c-447f-ab56-7badf6aa967e,Peace and work ,1,,1,1,,,,,,,,,
df78345a-8db5-43a7-b3f6-673f62f18288,Financial support ,1,,1,,,,,,,,,,
dfc67d60-b966-4d98-ace3-c411aaaad171,Financial support to create jobs for men and women ,1,,1,,,,,,,,,,
e06dfcb9-5aff-4d32-aede-92d43fbfa73d,Financial and security support is needed. ,1,,1,1,,,,,,,,,
e11018ed-cdc2-4d58-98fb-38259e29179e,Economic ,1,,1,,,,,,,,,,
e139f333-be7e-4283-8465-a7a797f97f45,The international community must work for women's education and create jobs for Afghans because Afghans are in dire need of financial support. ,1,,1,,,1,,,,,,,
e3241fcd-3596-4dc3-b9b8-c254586ea8d4,Afghan exports to be exempted from customs duties in all countries so that farmers can be empowered and make a living on their own ,1,,1,,,,,,,,,,
e3de0105-470e-4ed0-8066-4d6f5bcede83,"Persuade the existing government to persuade and accept peace, and let the Afghans find themselves in the body of their own government and share in the power. ",1,,,1,1,,,1,,,,,
e3eb251b-0ee8-4312-a34d-7be4543531c5,Good economic aid Afghanistan's economy is spent below ,1,,1,,,,,,,,,,
e6e62b40-e984-45f0-bcee-8e6266db5223,Peace ,1,,,1,,,,,,,,,
e765a820-1785-40dc-9f57-0e70438b15a7,Please provide economic support ,1,,1,,,,,,,,,,
e773c6b2-ec87-4987-a419-78a2530ee4d6,"Economic support for us is very much needed now in addition to providing employment opportunities as well as spending budgets on education projects, implementing development projects. ",1,,1,,,,,,,,,,
e9303567-bb9d-4716-aa68-d13eac0f1273,To recognize the Taliban ,1,,,,,,,,1,,,,
eb5e8a4a-6acd-4827-9d4c-d8580b8efa1d,Helping to flee the country and take refuge in another place to save lives and live comfortably without any fear. ,1,1,,,,,,,,,,,
ec3c605f-1cd8-4b03-814c-74fa46ec9d20,"The best for Afghans is mutual dialogue and peace. Without this, Afghanistan cannot be built. ",1,,,1,,,,,,,,,
eeef539d-a2bc-49ed-8433-c3b844b396fa,Any kind of support should be given ,,,,,,,,,,,,,1
ef27a46c-9933-4502-8229-e3911a3990a1,We have lost our way. The international community is also looking for its own interests in Afghanistan. No one should be trusted. ,,,,,,,,,,,1,,
ef7ace95-3ac3-49a8-a6ee-c69c853d736b,Should help us in peaceful life ,1,,,1,,,,,,,,,
eff408e0-f9b9-4530-8c13-e5c809dbb674,Attack the Taliban and establish an inclusive government ,1,,,,1,,1,,,,,,
f3589d51-4791-4e21-aa57-c623939a9687,Protecting our basic human rights and our millennial nationality is our greatest crime in Afghanistan ,1,,,,,1,,,,,,,
f42fc712-bdef-4cb2-8f9f-578aa117fb8b,Economic support ,1,,1,,,,,,,,,,
f45eaa74-fa38-4d2f-86b5-5d816e8968f4,"Assisted in the economic, reconstruction and technology sectors of the country's security ",1,,1,1,,,,,,,,,
f46df144-c56a-4944-a74c-7b973fbfd25b,cash ,1,,1,,,,,,,,,,
f4762870-1fbb-4311-9e20-95b4e7e8e31d,I'm in a bad economic situation like I'm all people +93791811295 Watsap,1,,1,,,,,,,,,1,
f4d5f0b7-f983-4d90-90f1-3576d4619479,Grant asylum to those who hate the Taliban government ,1,1,,,,,,,,,,,
f4f8e0eb-a683-4e56-8ae1-70d1f5b962be,Humanitarian aid ,1,,1,,,,,,,,,,
f6c76d83-3cea-44fb-9141-9d2a96e5fcb7,"Economic aid Of course, pay attention to Afghanistan's economic infrastructure ",1,,1,,,,,,,,,,
f7e19bea-f9f5-4a97-809f-464011647422,"In the health sector, in the women's education sector, in the development sector ",1,,1,,,1,,,,,,,
f87db6b7-df37-4be2-b8cf-9ed450cf5430,Economic support is beneficial ,1,,1,,,,,,,,,,
fbdcd3c7-9a56-456f-8def-d3c76a42e081,Economic support ,1,,1,,,,,,,,,,
fdd2138a-a050-4643-b291-7ad4750bbde1,"Ashraf Ghani must return to the country and a national consensus must be established. None of those who played a role in the previous government should be given the right to rejoin the current government. Ethnicity and ethnicity should be eliminated. In the name of religious leadership and ethnic leadership, no one has the right to join the current government, and even in the name of jihad, no one has the right to join the government. The Taliban do not have enough capacity to play a role in the national army, to be used to defend the homeland, and to increase the military sector. Taliban leaders must remain in the ministries, although they do not have the capacity, but they are honest and do not steal from the nation's property and do not commit corruption. ",1,,,,1,,,,,,,,
fe615b8a-bf14-4450-8cfb-88c931de2cc5,am a student and I call on the United Nations to help the Afghans as soon as possible. ,1,,,,,,,,,,,1,
fe64f0da-86ce-4ba0-b122-ad83885f01cf,The international community must recognize the Islamic Emirate ,1,,,,,,,,1,,,,
fe8a419d-d6be-445d-8dd5-5d7a3a09bc89,"They should not interfere in our internal affairs and recognize our government, that is enough for us ",1,,,,,,,,1,,1,,
feacaa0d-bc63-4a7f-8855-04513f493b5d,The government is happy with the ban on free radicals. ,,,,,,,,,,,,,1
fff1059a-7eb1-4e68-89c5-e11da304ca4e,"Military, defense, economic, political and political support are more useful to us in every way ",1,,1,1,,,1,,,,,,
fff4b7e1-b60b-4cf3-a7e1-158ee1e26e27,Human rights ,1,,,,,1,,,,,,,
,,462,37,290,77,60,86,31,29,36,12,9,27,36
